"707","プッチベスト16","EPCE-7163","2015-12-16","ベストアルバム","ハロー!プロジェクト","http://www.up-front-works.jp/release/detail/EPCE-7163/","0"
"708","＃ビタスイ","UFCW-1110","2015-12-23","ミニアルバム","Bitter ＆ Sweet","http://www.up-front-works.jp/release/detail/UFCW-1110/","1"
"709","℃maj9","EPCE-7158","2015-12-23","オリジナルアルバム","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-7158/","0"
"710","冷たい風と片思い/ENDLESS SKY/One and Only","EPCE-7164","2015-12-29","シングル","モーニング娘。'15","http://www.up-front-works.jp/release/detail/EPCE-7164/","0"
"711","気高く咲き誇れ!","UFCW-1111","2015-12-31","インディーズシングル","つばきファクトリー","http://www.up-front-works.jp/release/detail/UFCW-1111/","0"
"712","Next is you!/カラダだけが大人になったんじゃない","HKCN-50471","2016-02-03","シングル","NEXT YOU/Juice=Juice","http://www.up-front-works.jp/release/detail/HKCN-50471/","0"
"713","桜ナイトフィーバー/チョット愚直に! 猪突猛進/押忍!こぶし魂","EPCE-7185","2016-02-17","シングル","こぶしファクトリー","http://www.up-front-works.jp/release/detail/EPCE-7185/","0"
"714","宝物/イツワリ","EPCE-7194","2016-02-24","シングル","LoVendoЯ","http://www.up-front-works.jp/release/detail/EPCE-7194/","1"
"715","ブギウギLOVE/恋はマグネット/ランラルン〜あなたに夢中〜","EPCE-7173","2016-03-09","シングル","カントリー・ガールズ","http://www.up-front-works.jp/release/detail/EPCE-7173/","0"
"716","何故 人は争うんだろう?/Summer Wind/人生はSTEP!","EPCE-7208","2016-04-20","シングル","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-7208/","0"
"717","次々続々/糸島Distance/恋ならとっくに始まってる","HKCN-50481","2016-04-27","シングル","アンジュルム","http://www.up-front-works.jp/release/detail/HKCN-50481/","0"
"718","泡沫サタデーナイト!/The Vision/Tokyoという片隅","EPCE-7217","2016-05-11","シングル","モーニング娘。'16","http://www.up-front-works.jp/release/detail/EPCE-7217/","0"
"719","つばきファクトリーSOUND+VISION Vol.1","UFBW-1488","2016-05-18","ミニアルバム","つばきファクトリー","http://www.up-front-works.jp/release/detail/UFBW-1488/","0"
"720","演劇女子部 「気絶するほど愛してる!」 オリジナルサウンドトラック","UFCW-1112","2016-06-01","サウンドトラック","カントリー・ガールズ/つばきファクトリー","http://www.up-front-works.jp/release/detail/UFCW-1112/","0"
"721","演劇女子部「続・11人いる!東の地平・西の永遠」オリジナルサウンドトラック","UFCW-1115","2016-07-13","サウンドトラック","モーニング娘。'16","http://www.up-front-works.jp/release/detail/UFCW-1115/","0"
"722","サンバ!こぶしジャネイロ/バッチ来い青春!/オラはにんきもの","EPCE-7227","2016-07-27","シングル","こぶしファクトリー","http://www.up-front-works.jp/release/detail/EPCE-7227/","0"
"723","独り占め/私がオバさんになっても","UFBW-1506","2016-08-06","DVDシングル","つばきファクトリー","http://www.up-front-works.jp/release/detail/UFBW-1506/","0"
"724","ソラシド〜ねえねえ〜","UFBW-1514","2016-09-21","DVDシングル","Buono!","http://www.up-front-works.jp/release/detail/UFBW-1514/","0"
"725","どーだっていいの/涙のリクエスト","EPCE-7239","2016-09-28","シングル","カントリー・ガールズ","http://www.up-front-works.jp/release/detail/EPCE-7239/","0"
"726","上手く言えない/愛のため今日まで進化してきた人間 愛のためすべて退化してきた人間/忘れてあげる","HKCN-50501","2016-10-19","シングル","アンジュルム","http://www.up-front-works.jp/release/detail/HKCN-50501/","0"
"727","Dream Road〜心が踊り出してる〜/KEEP ON 上昇志向!!/明日やろうはバカやろう","HKCN-50492","2016-10-26","シングル","Juice=Juice","http://www.up-front-works.jp/release/detail/HKCN-50492/","0"
"728","夢幻クライマックス/愛はまるで静電気/Singing〜あの頃のように〜","EPCE-7249","2016-11-02","シングル","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-7249/","0"
"729","全労済ホール/スペース・ゼロ提携公演 演劇女子部「モード」 オリジナルサウンドトラック","UFCW-1117","2016-11-02","サウンドトラック","アンジュルム","http://www.up-front-works.jp/release/detail/UFCW-1117/","0"
"730","セクシーキャットの演説/ムキダシで向き合って/そうじゃない","EPCE-7259","2016-11-23","シングル","モーニング娘。'16","http://www.up-front-works.jp/release/detail/EPCE-7259/","0"
"731","辛夷其ノ壱","EPCE-7268","2016-11-30","オリジナルアルバム","こぶしファクトリー","http://www.up-front-works.jp/release/detail/EPCE-7268/","0"
"732","演劇女子部「ネガポジポジ」オリジナルサウンドトラック","UFCW-1118","2016-12-07","サウンドトラック","つばきファクトリー/ハロプロ研修生","http://www.up-front-works.jp/release/detail/UFCW-1118/","0"
"733","プッチベスト17","EPCE-7273","2016-12-14","ベストアルバム","ハロー!プロジェクト","http://www.up-front-works.jp/release/detail/EPCE-7273/","0"
"734","Good Boy Bad Girl/ビーナッツバタージェリーラブ","EPCE-7292","2017-02-08","シングル","カントリー・ガールズ","http://www.up-front-works.jp/release/detail/EPCE-7292/","0"
"735","初恋サンライズ/Just Try!/うるわしのカメリア","EPCE-7274","2017-02-22","シングル","つばきファクトリー","http://www.up-front-works.jp/release/detail/EPCE-7274/","0"
"736","BRAND NEW MORNING/ジェラシー ジェラシー","EPCE-7306","2017-03-08","シングル","モーニング娘。'17","http://www.up-front-works.jp/release/detail/EPCE-7306/","0"
"737","To Tomorrow/ファイナルスコール/The Curtain Rises","EPCE-7314","2017-03-29","シングル","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-7314/","0"
"738","舞台「JKニンジャガールズ」オリジナルサウンドトラック","UFCW-1121","2017-03-29","サウンドトラック","こぶしファクトリー","http://www.up-front-works.jp/release/detail/UFCW-1121/","0"
"739","地団駄ダンス/Feel!感じるよ","HKCN-50510","2017-04-26","シングル","Juice=Juice","http://www.up-front-works.jp/release/detail/HKCN-50510/","0"
"740","℃OMPLETE SINGLE COLLECTION","EPCE-7325","2017-05-03","ベストアルバム","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-7325/","0"
"741","幸せになりたい。/写真には残らないシュート","PKCP-5309","2017-05-17","シングル","Bitter ＆ Sweet","http://www.up-front-works.jp/release/detail/PKCP-5309/","1"
"742","Miss変換 !!","UFDL-1333","2017-05-19","配信","工藤遥&佐藤優樹(モーニング娘。'17)","http://www.up-front-works.jp/release/detail/UFDL-1333/","0"
"743","Goal〜明日はあっちだよ〜","UFDL-1334","2017-05-19","配信","Juice=Juice","http://www.up-front-works.jp/release/detail/UFDL-1334/","0"
"744","Hello! まっさらの自分","UFDL-1340","2017-06-02","配信","ハロプロ研修生","http://www.up-front-works.jp/release/detail/UFDL-1340/","0"
"745","シャララ! やれるはずさ/エエジャナイカ ニンジャナイカ","EPCE-7339","2017-06-14","シングル","こぶしファクトリー","http://www.up-front-works.jp/release/detail/EPCE-7339/","0"
"746","♡おとももち 伝説♡ ","UFDL-1348","2017-06-14","配信","ももち先生 with おとももちのみんな",,"0"
"747","如雨露","UFDL-1344","2017-06-16","配信","Juice=Juice","http://www.up-front-works.jp/release/detail/UFDL-1344/","0"
"748","愛さえあればなんにもいらない/ナミダイロノケツイ/魔女っ子メグちゃん","HKCN-50518","2017-06-21","シングル","アンジュルム","http://www.up-front-works.jp/release/detail/HKCN-50518/","0"
"749","crescendo","UFCW-1124","2017-06-28","オリジナルアルバム","PINK CRES.","http://www.up-front-works.jp/release/detail/UFCW-1124/","1"
"750","嗣永桃子アイドル15周年記念アルバム♡ありがとう おとももち♡","PKCP-5312","2017-06-28","オリジナルアルバム","嗣永桃子","http://www.up-front-works.jp/release/detail/PKCP-5312/","0"
"751","いのうえのうた","UFDL-1349","2017-06-30","配信","井上玲音(こぶしファクトリー)、井上ひかる(ハロプロ研修生)","http://www.up-front-works.jp/release/detail/UFDL-1349/","0"
"752","一尺玉でぶっ放せ!","UFDL-1351","2017-06-30","配信","ハロプロ研修生","http://www.up-front-works.jp/release/detail/UFDL-1351/","0"
"753","「SAYUMINGLANDOLL〜再生〜」オリジナルサウンドトラック","UFCW-1123","2017-07-05","サウンドトラック","道重さゆみ","http://www.up-front-works.jp/release/detail/UFCW-1123/","1"
"754","リアル☆リトル☆ガール/彼女になりたいっ!!! (ハロプロ研修生北海道 Ver.)","UFCW-1120","2017-07-05","インディーズシングル","ハロプロ研修生北海道","http://www.up-front-works.jp/release/detail/UFCW-1120/","0"
"755","演劇女子部「ファラオの墓」オリジナルサウンドラック","UFCW-1125","2017-07-12","サウンドトラック","モーニング娘。'17","http://www.up-front-works.jp/release/detail/UFCW-1125/","0"
"756","おバカねこと おバカねこバカのうた","UFDL-1343","2017-07-14","配信","飯窪春菜(モーニング娘。'17)、金澤朋子(Juice=Juic","http://www.up-front-works.jp/release/detail/UFDL-1343/","0"
"757","就活センセーション/笑って/ハナモヨウ","EPCE-7347","2017-07-26","シングル","つばきファクトリー","http://www.up-front-works.jp/release/detail/EPCE-7347/","0"
"758","ミンミンロケンロー!","UFDL-1356","2017-07-28","配信","船木結(アンジュルム/カントリー・ガールズ)、横山玲奈(モーニン","http://www.up-front-works.jp/release/detail/UFDL-1356/","0"
"759","小生意気ガール","UFDL-1355","2017-08-11","配信","カントリー・ガールズ","http://www.up-front-works.jp/release/detail/UFDL-1355/","0"
"760","誤爆〜We Can't Go Back〜","UFDL-1357","2017-08-11","配信","一岡伶奈、段原瑠々、川村文乃、高瀬くるみ、清野桃々姫","http://www.up-front-works.jp/release/detail/UFDL-1357/","0"
"761","Fiesta! Fiesta!","UFDL-1353","2017-08-23","配信","Juice=Juice","http://www.up-front-works.jp/release/detail/UFDL-1353/","0"
"762","Яe:Start","EPCE-7358","2017-09-06","ミニアルバム","LoVendoЯ","http://www.up-front-works.jp/release/detail/EPCE-7358/","1"
"763","映画＆舞台「JKニンジャガールズ」オリジナルサウンドトラック","UFCW-1126","2017-09-06","サウンドトラック","こぶしファクトリー","http://www.up-front-works.jp/release/detail/UFCW-1126/","0"
"764","ありがた迷惑物語","UFDL-1364","2017-09-08","配信","ハロプロ研修生","http://www.up-front-works.jp/release/detail/UFDL-1364/","0"
"765","RioSaki","UFGK-0001","2017-09-25","アルバム","Lovelys","https://www.elineupmall.com/c671/c181/c1858/lovelys-1stalbumriosaki-x9zpfday/","1"
"766","邪魔しないで Here We Go!/弩級のゴーサイン/若いんだし!","EPCE-7360","2017-10-04","シングル","モーニング娘。'17","http://www.up-front-works.jp/release/detail/EPCE-7360/","0"
"767","演劇女子部「夢見るテレビジョン」オリジナルサウンドトラック","UFCW-1129","2017-11-01","サウンドトラック","アンジュルム","http://www.up-front-works.jp/release/detail/UFCW-1129/","0"
"768","愛の種(20th Anniversary Ver.)","UFDL-1366","2017-11-03","配信","モーニング娘。20th","http://www.up-front-works.jp/release/detail/UFDL-1366/","0"
"769","明日、知らない風に吹かれて","UFDL-1371","2017-11-17","配信","矢島舞美","http://www.up-front-works.jp/release/detail/UFDL-1371/","1"
"770","これから飛び乗ってく未来","UFDL-1372　","2017-11-17","配信","矢島舞美","http://www.up-front-works.jp/release/detail/UFDL-1372/","1"
"771","五線譜のたすき","UFDL-1370","2017-11-30","配信","モーニング娘。'17","http://www.up-front-works.jp/release/detail/UFDL-1370/","0"
"772","⑮ Thank you, too","EPCE-7371","2017-12-06","オリジナルアルバム","モーニング娘。'17","http://www.up-front-works.jp/release/detail/EPCE-7371/","0"
"773","ウーロンハイの女","UFDL-1382","2017-12-08","配信","岡井千聖","http://www.up-front-works.jp/release/detail/UFDL-1382/?pc=pc","1"
"774","プッチベスト18","EPCE-7374","2017-12-13","ベストアルバム","ハロー!プロジェクト","http://www.up-front-works.jp/release/detail/EPCE-7374/","0"
"775","マナーモード/キソクタダシクウツクシク/君だけじゃないさ…friends","HKXN-50061","2017-12-13","DVDシングル","アンジュルム","http://www.up-front-works.jp/release/detail/HKXN-50061/","0"
"776","私に帰れる町","UFDL-1384","2017-12-15","配信","中島早貴","http://www.up-front-works.jp/release/detail/UFDL-1384/","1"
"777","雑煮でケンカしてんじゃねーよ","UFDL-1385","2017-12-22","配信","宮崎由加(Juice=Juice)、牧野真莉愛(モーニング娘。'","http://www.up-front-works.jp/release/detail/UFDL-1385/","0"
"778","書いては消しての “I Love You”","UFDL-1386","2017-12-24","配信","カントリー・ガールズ","http://www.up-front-works.jp/release/detail/UFDL-1386/","0"
"779","モーニングコーヒー（20th Anniversary Ver.）","UFDL-1389","2018-01-28","配信","モーニング娘。20th","http://www.up-front-works.jp/release/detail/UFDL-1389/","0"
"780","花が咲く 太陽浴びて","UFDL-1390","2018-01-28","配信","モーニング娘。'18","http://www.up-front-works.jp/release/detail/UFDL-1390/","0"
"781","二十歳のモーニング娘。","EPCE-7387","2018-02-07","ミニアルバム","モーニング娘。20th","http://www.up-front-works.jp/release/detail/EPCE-7387/","0"
"782","低温火傷/春恋歌/I Need You 〜夜空の観覧車〜","EPCE-7376","2018-02-21","シングル","つばきファクトリー","http://www.up-front-works.jp/release/detail/EPCE-7376/","0"
"783","これからだ!/明日テンキになあれ","EPCE-7390","2018-03-28","シングル","こぶしファクトリー","http://www.up-front-works.jp/release/detail/EPCE-7390/","0"
"784","ふるさとの夢","UFCW-1122","2018-03-28","インディーズシングル","かみいしなか かな","http://www.up-front-works.jp/release/detail/UFCW-1122/","0"
"785","SEXY SEXY/泣いていいよ/Vivid Midnight","HKCN-50542","2018-04-18","シングル","Juice=Juice","http://www.up-front-works.jp/release/detail/HKCN-50542/","0"
"786","泣けないぜ・・・共感詐欺/Uraha＝Lover/君だけじゃないさ．．．friends(2018アコースティックVer.)","HKCN-50553","2018-05-09","シングル","アンジュルム","http://www.up-front-works.jp/release/detail/HKCN-50553/","0"
"787","Do me a favor","EPCE-7406","2018-06-06","オリジナルアルバム","鈴木愛理","http://www.up-front-works.jp/release/detail/EPCE-7406/","1"
"788","Are You Happy?/A gonna","EPCE-7398","2018-06-13","シングル","モーニング娘。'18","http://www.up-front-works.jp/release/detail/EPCE-7398/","0"
"789","えとせとら","UFCW-1135","2018-06-27","オリジナルアルバム","PINK CRES.","http://www.up-front-works.jp/release/detail/UFCW-1135/","1"
"790","SAYUMINGLANDOLL〜宿命〜 オリジナルサウンドトラック","UFCW-1132","2018-07-04","サウンドトラック","道重さゆみ","http://www.up-front-works.jp/release/detail/UFCW-1132/","1"
"791","ハンコウキ!/Ice day Party","UFCW-1131","2018-07-11","インディーズシングル","ハロプロ研修生北海道 feat.稲場愛香","http://www.up-front-works.jp/release/detail/UFCW-1131/","0"
"792","Rainbow×2","UFCW-1133","2018-07-11","オリジナルアルバム","ハロプロ研修生","http://www.up-front-works.jp/release/detail/UFCW-1133/","0"
"793","演劇女子部「ファラオの墓〜蛇王・スネフェル」オリジナルサウンドトラック","UFCW-1134","2018-07-11","サウンドトラック","モーニング娘。'18","http://www.up-front-works.jp/release/detail/UFCW-1134/","0"
"794","ひょっこりひょうたん島","UFDL-1402","2018-07-17","配信","こぶしファクトリー＆つばきファクトリー","http://www.up-front-works.jp/release/detail/UFDL-1402/","0"
"795","デートの日は二度くらいシャワーして出かけたい/純情cm(センチメートル)/今夜だけ浮かれたかった","EPCE-7409","2018-07-18","シングル","つばきファクトリー","http://www.up-front-works.jp/release/detail/EPCE-7409/","0"
"796","夏将軍","UFDL-1403","2018-07-21","配信","アンジュルム","http://www.up-front-works.jp/release/detail/UFDL-1403/","0"
"797","Juice=Juice#2 -¡Una más!-","HKCN-50564","2018-08-01","オリジナルアルバム","Juice=Juice","http://www.up-front-works.jp/release/detail/HKCN-50564/","0"
"798","きっと私は/ナセバナル","EPCE-7421","2018-08-08","シングル","こぶしファクトリー","http://www.up-front-works.jp/release/detail/EPCE-7421/","0"
"799","待てないアフターファイブ/傘をさす先輩","UFDL-1404","2018-08-24","配信","カントリー・ガールズ","http://www.up-front-works.jp/release/detail/UFDL-1404/","0"
"800","YEAH YEAH YEAH/憧れのStress-free/花、闌の時","EPCE-7429","2018-09-26","シングル","ハロプロ・オールスターズ","http://www.up-front-works.jp/release/detail/EPCE-7429/","0"
"801","フラリ銀座/自由な国だから","EPCE-7438","2018-10-24","シングル","モーニング娘。'18","http://www.up-front-works.jp/release/detail/EPCE-7438/","0"
"802","タデ食う虫もLike it!/46億年LOVE","HKCN-50569","2018-10-31","シングル","アンジュルム","http://www.up-front-works.jp/release/detail/HKCN-50569/","0"
"803","first bloom","EPCE-7449","2018-11-14","オリジナルアルバム","つばきファクトリー","http://www.up-front-works.jp/release/detail/EPCE-7449/","0"
"804","愛をみせてくれませんか","UFDL-1414　","2018-11-21","配信","矢島舞美","http://www.up-front-works.jp/release/detail/UFDL-1414/","1"
"805","泣きたくないのに","UFDL-1415","2018-11-21","配信","矢島舞美","http://www.up-front-works.jp/release/detail/UFDL-1415/","1"
"806","SAYUMINGLANDOLL〜東京〜 オリジナルサウンドトラック","UFCW-1137","2018-12-05","サウンドトラック","道重さゆみ","http://www.up-front-works.jp/release/detail/UFCW-1137/","1"
"807","プッチベスト19","EPCE-7454","2018-12-12","ベストアルバム","ハロー!プロジェクト","http://www.up-front-works.jp/release/detail/EPCE-7454/","0"
"808","微炭酸/ポツリと/Good bye & Good luck!","HKCN-50580","2019-02-13","シングル","Juice=Juice","http://www.up-front-works.jp/release/detail/HKCN-50580/","0"
"809","三回目のデート神話/ふわり、恋時計","EPCE-7471","2019-02-27","シングル","つばきファクトリー","http://www.up-front-works.jp/release/detail/EPCE-7471/","0"
"810","夢は意地悪/言葉の水を濾過したい/記号なんかじゃない私たちは","EPCE-7479","2019-03-06","シングル","カレッジ・コスモス","http://www.up-front-works.jp/release/detail/EPCE-7479/","1"
"811","Seasons","UFCW-1138","2019-03-06","ミニアルバム","カントリー・ガールズ","http://www.up-front-works.jp/release/detail/UFCW-1138/","0"
"812","ベスト!モーニング娘。20th Anniversary","EPCE-7462","2019-03-20","ベストアルバム","モーニング娘。'19","http://www.up-front-works.jp/release/detail/EPCE-7462/","0"
"813","遠いところへ行くのでしょう/ラブストーリーは始まらない","PKCP-5319","2019-03-27","シングル","Bitter ＆ Sweet","http://www.up-front-works.jp/release/detail/PKCP-5319/","1"
"814","恋する!さかなヘン","UFDL-1426","2019-03-30","配信","矢島舞美、中島早貴、高木紗友希(Juice=Juice)、岡田万","http://www.up-front-works.jp/release/detail/UFDL-1426/","0"
"815","恋はアッチャアッチャ/夢見た 15年","HKCN-50591","2019-04-10","シングル","アンジュルム","http://www.up-front-works.jp/release/detail/HKCN-50591/","0"
"816","Oh No 懊悩/ハルウララ","EPCE-7485","2019-04-24","シングル","こぶしファクトリー","http://www.up-front-works.jp/release/detail/EPCE-7485/","0"
"817","輪廻転生〜ANGERME Past, Present & Future〜","HKCN-50599","2019-05-15","オリジナルアルバム","アンジュルム","http://www.up-front-works.jp/release/detail/HKCN-50599/","0"
"818","演劇女子部「不思議の国のアリスたち」オリジナルサウンドトラック","UFCW-1140","2019-05-29","サウンドトラック","BEYOOOOONDS","http://www.up-front-works.jp/release/detail/UFCW-1140/","0"
"819","「ひとりで生きられそう」って それってねえ、褒めているの?/25歳永遠説","HKCN-50610","2019-06-05","シングル","Juice=Juice","http://www.up-front-works.jp/release/detail/HKCN-50610/","0"
"820","人生Blues/青春Night","EPCE-7493","2019-06-12","シングル","モーニング娘。'19","http://www.up-front-works.jp/release/detail/EPCE-7493/","0"
"821","SAYUMINGLANDOLL〜メモリアル〜","UFCW-1144","2019-07-24","サウンドトラック","道重さゆみ","http://www.up-front-works.jp/release/detail/UFCW-1144/","1"
"822","眼鏡の男の子/ニッポンノD・N・A!/Go Waist","EPCE-7504","2019-08-07","シングル","BEYOOOOONDS","http://www.up-front-works.jp/release/detail/EPCE-7504/","0"
"823","One Summer Night〜真夏の決心〜/夏色のパレット","UFDL-1439","2019-08-24","配信","カントリー・ガールズ","http://www.up-front-works.jp/release/detail/UFDL-1439/","0"
"824","ナインティーンの蜃気楼('19 Summer Ver.)","UFDL-1440","2019-08-24","配信","つばきファクトリー","http://www.up-front-works.jp/release/detail/UFDL-1440/","0"
"825","Escape","EPCE-7513","2019-09-04","シングル","鈴木愛理","http://www.up-front-works.jp/release/detail/EPCE-7513/","1"
"826","辛夷第二幕","EPCE-7529","2019-10-02","オリジナルアルバム","こぶしファクトリー","http://www.up-front-works.jp/release/detail/EPCE-7529/","0"
"827","幸せのありかはどちらですか/わたし革命","EPCE-7522","2019-10-09","シングル","カレッジ・コスモス","http://www.up-front-works.jp/release/detail/EPCE-7522/","1"
"828","どうして僕らにはやる気がないのか","UFDL-1443","2019-10-18","配信","宮本佳林","http://www.up-front-works.jp/release/detail/UFDL-1443/","0"
"829","戦う大人","UFGK-0002","2019-11-20","インディーズシングル","Lovelys","https://www.elineupmall.com/c671/c181/c1858/lovelys-1st-single-u5cx3god/","1"
"830","私を創るのは私/全然起き上がれないSUNDAY","HKCN-50621","2019-11-20","シングル","アンジュルム","http://www.up-front-works.jp/release/detail/HKCN-50621/","0"
"831","BEYOOOOOND1St","EPCE-7543","2019-11-27","オリジナルアルバム","BEYOOOOONDS","http://www.up-front-works.jp/release/detail/EPCE-7543/","0"
"832","カントリー・ガールズ大全集①","EPCE-7548","2019-12-04","ベストアルバム","カントリー・ガールズ","http://www.up-front-works.jp/release/detail/EPCE-7548/","0"
"833","i","EPCE-7553","2019-12-18","オリジナルアルバム","鈴木愛理","http://www.up-front-works.jp/release/detail/EPCE-7553/","1"
"834","天使の涙","UFDL-1447","2019-12-20","配信","中西香菜","http://www.up-front-works.jp/release/detail/UFDL-1447/","0"
"835","プッチベスト20 2020","EPCE-7556","2020-01-08","ベストアルバム","ハロー!プロジェクト","http://www.up-front-works.jp/release/detail/EPCE-7556/","0"
"836","意識高い乙女のジレンマ/抱きしめられてみたい","EPCE-7559","2020-01-15","シングル","つばきファクトリー","http://www.up-front-works.jp/release/detail/EPCE-7559/","0"
"837","KOKORO&KARADA/LOVEペディア/人間関係No way way","EPCE-7565","2020-01-22","シングル","モーニング娘。'20","http://www.up-front-works.jp/release/detail/EPCE-7565/","0"
"838","黄色い線の内側で並んでお待ちください","UFDL-1446","2020-01-28","配信","金澤朋子","http://www.up-front-works.jp/release/detail/UFDL-1446/","0"
"839","青春の花/スタートライン","EPCE-7584","2020-03-04","シングル","こぶしファクトリー","http://www.up-front-works.jp/release/detail/EPCE-7584/","0"
"840","君だけじゃないさ...friends(アコースティックVer.)","UFDL-1455","2020-03-23","配信","室田瑞希","http://www.up-front-works.jp/release/detail/UFDL-1455/","0"
"841","ポップミュージック/好きって言ってよ","HKCN-50630","2020-04-01","シングル","Juice=Juice","http://www.up-front-works.jp/release/detail/HKCN-50630/","0"
"842","限りあるMoment/ミラー・ミラー","HKCN-50638","2020-08-26","シングル","アンジュルム","http://www.up-front-works.jp/release/detail/HKCN-50638/","0"
"843","断捨ISM/イマナンジ?","EPCE-7590","2020-09-30","シングル","つばきファクトリー","http://www.up-front-works.jp/release/detail/EPCE-7590/","0"
"844","Soleil","EPCE-7597","2020-10-07","オリジナルアルバム","PINK CRES.","http://www.up-front-works.jp/release/detail/EPCE-7597/","1"
"845","だけど会いたい","PKCP-5320","2020-11-11","シングル","Bitter ＆ Sweet","http://www.up-front-works.jp/release/detail/PKCP-5320/","1"
"846","演劇女子部「アラビヨーンズナイト」オリジナルサウンドラック","UFCW-1148","2020-11-11","サウンドトラック","BEYOOOOONDS","http://www.up-front-works.jp/release/detail/UFCW-1148/","0"
"847","帰りたくないな。","UFDL-1464","2020-12-09","配信","船木結","http://www.up-front-works.jp/release/detail/UFDL-1464/","0"
"848","未来のフィラメント","UFDL-1465","2020-12-10","配信","宮本佳林","http://www.up-front-works.jp/release/detail/UFDL-1465/","0"
"849","純情エビデンス/ギューされたいだけなのに","EPCE-7600","2020-12-16","シングル","モーニング娘。'20","http://www.up-front-works.jp/release/detail/EPCE-7600/","0"
"850","SHAKA SHAKA TO LOVE","UFDL-1468","2020-12-24","配信","アンジュルム","http://www.up-front-works.jp/release/detail/UFDL-1468/","0"
"851","激辛LOVE/Now Now Ningen/こんなハズジャナカッター!	","EPCE-7608","2021-03-03","シングル","BEYOOOOONDS","http://www.up-front-works.jp/release/detail/EPCE-7608/","0"
"852","16th〜That's J-POP〜","EPCE-7619","2021-03-31","オリジナルアルバム","モーニング娘。'21","http://www.up-front-works.jp/release/detail/EPCE-7619/","0"
"853","DOWN TOWN/がんばれないよ","HKCN-50646","2021-04-28","シングル","Juice=Juice","http://www.up-front-works.jp/release/detail/HKCN-50646/","0"
"854","DOWN TOWN/がんばれないよ(Special Edition)","UFDL-1473","2021-04-28","配信","Juice=Juice","http://www.up-front-works.jp/release/detail/UFDL-1473/","0"
"855","2nd STEP","EPCE-7622","2021-05-26","オリジナルアルバム","つばきファクトリー","http://www.up-front-works.jp/release/detail/EPCE-7622/","0"
"856","エキストラ","UFDL-1484","2021-06-21","配信","譜久村聖","http://www.up-front-works.jp/release/detail/UFDL-1484/","0"
"857","はっきりしようぜ/泳げないMermaid/愛されルート A or B?","HKCN-50656","2021-06-23","シングル","アンジュルム","http://www.up-front-works.jp/release/detail/HKCN-50656/","0"
"858","フレフレ・エブリデイ","UFDL-1482","2021-07-28","配信","BEYOOOOONDS","http://www.up-front-works.jp/release/detail/UFDL-1482/","0"
"859","SAYUMINGLANDOLL〜SAYUTOPIA〜","UFCW-1154","2021-09-01","サウンドトラック","道重さゆみ","http://www.up-front-works.jp/release/detail/UFCW-1154/","1"
"860","SHAKA SHAKA #2 LOVE カラフルライフ編","UFDL-1483","2021-09-01","配信","アンジュルム","http://www.up-front-works.jp/release/detail/UFDL-1483/","0"
"861","3-STARS","UFCW-1155","2021-09-29","オリジナルアルバム","ハロプロ研修生","http://www.up-front-works.jp/release/detail/UFCW-1155/","0"
"862","地球は今日も愛を育む","UFDL-1487","2021-11-16","配信","笠原桃奈","http://www.up-front-works.jp/release/detail/UFDL-1487/","0"
"863","涙のヒロイン降板劇/ガラクタDIAMOND/約束・連絡・記念日","EPCE-7635","2021-11-17","シングル","つばきファクトリー","http://www.up-front-works.jp/release/detail/EPCE-7635/","0"
"864","あなたを想う帰り道","UFDL-1488","2021-11-25","配信","金澤朋子","http://www.up-front-works.jp/release/detail/UFDL-1488/","0"
"865","どうして僕らにはやる気がないのか(2021)/氷点下/規格外のロマンス","HKCN-50667","2021-12-01","シングル","宮本佳林","http://www.up-front-works.jp/release/detail/HKCN-50667/","1"
"866","Teenage Solution/よしよししてほしいの/ビートの惑星","EPCE-7649","2021-12-08","シングル","モーニング娘。'21","http://www.up-front-works.jp/release/detail/EPCE-7649/","0"
"867","笑顔の君は太陽さ","UFDL-1490","2021-12-14","配信","佐藤優樹","http://www.up-front-works.jp/release/detail/UFDL-1490/","0"
"868","女子かしまし物語 (モーニング娘。'21 Ver.)","UFDL-1491","2021-12-14","配信","モーニング娘。'21","http://www.up-front-works.jp/release/detail/UFDL-1491/","0"
"869","プラスティック・ラブ/Familia/Future Smile","HKCN-50677","2021-12-22","シングル","Juice=Juice","http://www.up-front-works.jp/release/detail/HKCN-50677/","0"
"870","演劇女子部「図書館物語〜3つのブックマーク〜」 オリジナルサウンドトラック","UFCW-1156","2021-12-22","サウンドトラック","ハロプロ研修生","http://www.up-front-works.jp/release/detail/UFCW-1156/","0"
"871","既読無視警察","UFGK-0003","2022-01-08","インディーズシングル","Lovelys","https://www.elineupmall.com/c671/c181/c1858/lovelys-2nd-single-zbic689r/","1"
"872","ラーメン大好き小泉さんの唄","UFDL-1492","2022-01-08","配信","OCHA NORMA","http://www.up-front-works.jp/release/detail/UFDL-1492/","0"
"873","26/27","EPCE-7660","2022-02-02","オリジナルアルバム","鈴木愛理","http://www.up-front-works.jp/release/detail/EPCE-7660/","1"
